-1.170699999999999932e+02,3.270000000000000284e+01,1.400000000000000000e+01,2.763000000000000000e+03,4.560000000000000000e+02,1.914000000000000000e+03,4.650000000000000000e+02,4.164500000000000313e+00
-1.170400000000000063e+02,3.267999999999999972e+01,9.000000000000000000e+00,3.087000000000000000e+03,6.090000000000000000e+02,1.530000000000000000e+03,5.560000000000000000e+02,3.774999999999999911e+00
-1.224300000000000068e+02,3.778999999999999915e+01,5.200000000000000000e+01,3.020000000000000000e+03,8.420000000000000000e+02,1.294000000000000000e+03,7.690000000000000000e+02,3.437500000000000000e+00
-1.223799999999999955e+02,3.790999999999999659e+01,1.800000000000000000e+01,3.507000000000000000e+03,7.110000000000000000e+02,1.224000000000000000e+03,6.760000000000000000e+02,5.052399999999999558e+00
-1.168599999999999994e+02,3.424000000000000199e+01,1.900000000000000000e+01,5.411000000000000000e+03,1.042000000000000000e+03,4.410000000000000000e+02,1.850000000000000000e+02,3.132400000000000073e+00
-1.183700000000000045e+02,3.409000000000000341e+01,3.100000000000000000e+01,2.697000000000000000e+03,7.060000000000000000e+02,1.059000000000000000e+03,6.890000000000000000e+02,2.894200000000000106e+00
-1.180799999999999983e+02,3.389000000000000057e+01,4.100000000000000000e+01,8.340000000000000000e+02,1.660000000000000000e+02,6.030000000000000000e+02,1.790000000000000000e+02,3.732099999999999973e+00
-1.220900000000000034e+02,3.764999999999999858e+01,3.500000000000000000e+01,1.130000000000000000e+03,1.920000000000000000e+02,5.430000000000000000e+02,1.840000000000000000e+02,4.389700000000000379e+00
-1.184500000000000028e+02,3.379999999999999716e+01,3.100000000000000000e+01,4.803000000000000000e+03,5.750000000000000000e+02,1.490000000000000000e+03,5.770000000000000000e+02,1.199929999999999986e+01
-1.222800000000000011e+02,3.749000000000000199e+01,2.500000000000000000e+01,7.335000000000000000e+03,1.157000000000000000e+03,2.626000000000000000e+03,1.049000000000000000e+03,6.547500000000000320e+00
-1.209800000000000040e+02,3.759000000000000341e+01,2.000000000000000000e+00,5.042000000000000000e+03,8.340000000000000000e+02,2.784000000000000000e+03,7.870000000000000000e+02,4.648399999999999643e+00
-1.214300000000000068e+02,3.917999999999999972e+01,3.600000000000000000e+01,1.124000000000000000e+03,1.840000000000000000e+02,5.040000000000000000e+02,1.710000000000000000e+02,2.166700000000000070e+00
-1.183400000000000034e+02,3.400999999999999801e+01,3.700000000000000000e+01,4.291000000000000000e+03,1.102000000000000000e+03,1.941000000000000000e+03,9.530000000000000000e+02,1.794499999999999984e+00
-1.182900000000000063e+02,3.388000000000000256e+01,2.700000000000000000e+01,2.082000000000000000e+03,6.120000000000000000e+02,2.009000000000000000e+03,5.480000000000000000e+02,2.906299999999999883e+00
-1.180999999999999943e+02,3.375999999999999801e+01,1.500000000000000000e+01,4.690000000000000000e+03,1.002000000000000000e+03,1.879000000000000000e+03,9.740000000000000000e+02,5.605100000000000193e+00
-1.209399999999999977e+02,3.904999999999999716e+01,8.000000000000000000e+00,3.758000000000000000e+03,7.170000000000000000e+02,1.744000000000000000e+03,6.610000000000000000e+02,3.197200000000000042e+00
-1.183199999999999932e+02,3.389000000000000057e+01,3.400000000000000000e+01,2.675000000000000000e+03,5.600000000000000000e+02,1.270000000000000000e+03,4.920000000000000000e+02,4.505300000000000082e+00
-1.197000000000000028e+02,3.442999999999999972e+01,5.200000000000000000e+01,1.364000000000000000e+03,4.600000000000000000e+02,8.040000000000000000e+02,4.000000000000000000e+02,2.375000000000000000e+00
